[-0.1821054220199585, 0.027160009369254112, -0.043866321444511414, -2.8819265365600586, -0.015264162793755531, 0.04215451702475548, -0.23792880773544312, -0.10558804124593735, 4.8538432121276855, -0.03448013588786125, 1.106431007385254, 0.5473864078521729, 0.17004944384098053, 1.1902135610580444, -0.34956321120262146, 0.014619927853345871, -1.6237035989761353, -0.6178175806999207, -0.22212953865528107, 0.62702876329422, -0.6805664300918579, 0.029758960008621216]
[-0.034764550626277924, 0.012637689709663391, -0.01373103354126215, -4.486384868621826, 0.00683527672663331, -0.07974393665790558, 0.17280213534832, 0.012514091096818447, 8.693817138671875, 0.2195769101381302, 0.4977855682373047, 0.23310764133930206, -0.032568544149398804, -0.5476438999176025, 0.014046698808670044, 0.028789658099412918, -1.2219661474227905, -0.29799729585647583, -0.7185037732124329, -0.7607868909835815, 0.01776447892189026, -0.246660053730011]
[0.018298007547855377, 0.049964070320129395, -0.08975902944803238, -7.621163368225098, 0.0638941153883934, 0.05721195787191391, -0.19512496888637543, -0.06350348144769669, 12.479869842529297, -0.12515327334403992, 0.23630008101463318, -0.02704918198287487, -0.42165470123291016, -0.4993390738964081, 0.04900744557380676, -0.008311819285154343, -0.3005531430244446, -0.07232679426670074, -0.21205008029937744, -0.30992433428764343, -0.30817434191703796, 0.13389642536640167]
[0.0649673342704773, 0.18407589197158813, -0.006831497885286808, -10.734672546386719, 0.00032125087454915047, -0.0866357758641243, -0.21780799329280853, 0.03776007890701294, 15.96009635925293, -0.02719958871603012, 0.11395253241062164, 0.030893653631210327, -0.5752131342887878, 0.28865113854408264, -0.24077150225639343, 0.33550870418548584, 0.02652505785226822, 0.037198442965745926, -0.3150154948234558, -0.10702356696128845, -0.5682371854782104, 0.1272115260362625]
[0.019003789871931076, 0.29641205072402954, 0.03664015233516693, -13.33134937286377, -0.010152101516723633, -0.00048553477972745895, -0.17138804495334625, 0.060701463371515274, 19.26364517211914, 0.011874139308929443, 0.05348002165555954, 0.16731272637844086, -0.2712119221687317, 0.41638273000717163, 0.19010910391807556, 0.025417666882276535, 0.012721948325634003, 0.020663432776927948, -0.20599395036697388, 0.5500777959823608, -0.02218937873840332, -0.13414718210697174]
[0.07158004492521286, -0.050755687057971954, 0.011531254276633263, -15.762482643127441, 0.008808230981230736, 0.03517720848321915, -0.1482650190591812, 0.04625488445162773, 22.473983764648438, 0.08583274483680725, 0.11414046585559845, 0.08033016324043274, -0.5631668567657471, 0.11926820874214172, -0.05962209403514862, 0.12477171421051025, 0.10616640746593475, -0.10602251440286636, -0.34800225496292114, 0.22014658153057098, -0.3762609362602234, -0.024501752108335495]
[0.03710194677114487, 0.07248769700527191, 0.008642250671982765, -17.92488670349121, 0.010373808443546295, 0.015660224482417107, -0.11584646999835968, -0.03439052775502205, 25.47933006286621, 0.0029306868091225624, 0.2234688699245453, 0.09297351539134979, -0.2618332803249359, 0.34245696663856506, 0.15110430121421814, 0.07951998710632324, 0.06402125954627991, -0.019681740552186966, -0.21131987869739532, 0.542830228805542, -0.021949738264083862, -0.026641685515642166]
[0.08927152305841446, 0.05622623860836029, -0.022785726934671402, -20.00276756286621, 0.007181128021329641, 0.003864133730530739, -0.04450353980064392, -0.023905089125037193, 28.44215965270996, 0.017761897295713425, -0.0703815445303917, -0.09739381074905396, -0.5673922300338745, 0.6609193086624146, -0.3333961069583893, 0.1737351268529892, -0.24212995171546936, -0.14824098348617554, -0.12215472012758255, -0.08688628673553467, -0.10503926873207092, 0.02050621807575226]
[-0.011440916918218136, 0.4036327302455902, -0.08852057158946991, -22.08766746520996, 0.008515018969774246, -0.04323781281709671, 0.010953214019536972, 0.03818124160170555, 31.256027221679688, -0.06777332723140717, -0.1337173730134964, -0.13798266649246216, -0.3741840720176697, 0.7618257999420166, -0.2063414752483368, -0.05425563082098961, -0.37942570447921753, -0.22022578120231628, -0.18922798335552216, 0.03436443209648132, 0.034065306186676025, -0.2249949872493744]
[-0.001143729779869318, 0.10998305678367615, -0.09792906790971756, -23.96695327758789, 0.035471003502607346, -0.04760091379284859, -0.1673172265291214, 0.044100258499383926, 33.74616241455078, -0.03510550409555435, -0.08582726120948792, 0.03558715060353279, -0.21339833736419678, 0.3697192668914795, -0.0499594509601593, -0.016134554520249367, -0.25021690130233765, -0.25540515780448914, -0.34321317076683044, 0.06370139122009277, 0.0432167649269104, -0.3134048283100128]
[0.03746214509010315, -0.009131796658039093, -0.014445696957409382, -25.686376571655273, 0.038161180913448334, -0.08480712026357651, -0.07942169904708862, 0.002974763512611389, 36.144317626953125, 0.014834035187959671, 0.06739009916782379, 0.12661688029766083, -0.14372237026691437, 0.3068809509277344, 0.180949866771698, -0.03864581137895584, -0.05545831471681595, -0.14082738757133484, -0.32471519708633423, 0.3350619077682495, -0.1095290333032608, -0.13238099217414856]
[0.06511430442333221, -0.022271208465099335, 0.046728551387786865, -27.345800399780273, 0.011631175875663757, -0.023246031254529953, -0.16614413261413574, 0.0324949212372303, 38.676483154296875, 0.03636028990149498, 0.2537986636161804, 0.1593003273010254, -0.2688291072845459, 0.17250144481658936, 0.2420440912246704, -0.01597217656672001, 0.08653760701417923, -0.057819806039333344, -0.3912394642829895, 0.5699653625488281, -0.29279381036758423, -0.0014312788844108582]
[0.081234410405159, 0.05581655353307724, 0.03396984934806824, -28.84862518310547, -0.0007074233144521713, 0.03360845893621445, -0.19701367616653442, 0.019456319510936737, 41.092620849609375, 0.0060576181858778, 0.3136397898197174, 0.07794189453125, -0.27100059390068054, 0.34514233469963074, 0.22797292470932007, 0.16682365536689758, 0.000745479017496109, -0.0005553588271141052, -0.2864954173564911, 0.6169565916061401, -0.13144437968730927, 0.029721319675445557]
[0.08356015384197235, 0.13894164562225342, 0.005618904251605272, -30.2428035736084, -0.033269479870796204, -0.006750450469553471, 0.018322836607694626, -0.04280362278223038, 43.328041076660156, 0.01430416014045477, 0.008023923262953758, 0.0469953827559948, -0.5095898509025574, 0.6109721064567566, -0.21355004608631134, 0.2253020703792572, -0.22075989842414856, -0.12329402565956116, -0.0570673942565918, -0.0002855062484741211, 0.09067651629447937, -0.07671332359313965]
